"comparison_id","comparison_family","left_round","right_round","district_2001","outcome_id","transform","estimate_left","estimate_right","absolute_change","proportional_change","finite_common","preferred_common","preferred_eligible_left","preferred_eligible_right","n_households_left","n_households_right","n_fsu_left","n_fsu_right","kish_effective_n_left","kish_effective_n_right"
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__30","mean_log_real_mpce","log",6.17665058400182,6.10785622835082,-0.0687943556509998,NA,TRUE,FALSE,FALSE,TRUE,76,120,13,12,7.81128485999001,42.8318412630656
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__31","mean_log_real_mpce","log",6.47932534188283,6.17948691853699,-0.29983842334584,NA,TRUE,FALSE,FALSE,TRUE,68,119,11,12,17.7750405242139,61.9062754537478
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__32","mean_log_real_mpce","log",6.66529792784281,6.24274482826637,-0.42255309957644,NA,TRUE,FALSE,FALSE,TRUE,44,120,6,12,8.02609025518798,59.0606717640911
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__33","mean_log_real_mpce","log",6.44729511532378,6.14487119604645,-0.30242391927733,NA,TRUE,FALSE,FALSE,TRUE,104,120,18,12,17.1977149924072,42.2404400686
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__34","mean_log_real_mpce","log",7.0173839289809,6.91873871259621,-0.09864521638469,NA,TRUE,TRUE,TRUE,TRUE,632,240,106,24,46.9304872890315,106.168543682766
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__35","mean_log_real_mpce","log",6.37085677068162,6.28847238788977,-0.08238438279185,NA,TRUE,FALSE,FALSE,TRUE,140,120,26,12,14.3785174663414,61.0417251083416
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__36","mean_log_real_mpce","log",6.35865326281344,6.53154066612433,0.17288740331089,NA,TRUE,FALSE,FALSE,TRUE,222,120,36,12,12.1112118218812,54.868703704157
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__37","mean_log_real_mpce","log",5.96700854686607,6.2994404982654,0.332431951399331,NA,TRUE,FALSE,FALSE,FALSE,80,80,13,8,8.27033828008638,19.7430620349845
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__38","mean_log_real_mpce","log",5.89769917319566,6.11472486901425,0.21702569581859,NA,TRUE,FALSE,FALSE,TRUE,76,80,14,8,8.85972486333829,39.5126332754095
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__39","mean_log_real_mpce","log",6.2470797368946,6.17318189377508,-0.0738978431195196,NA,TRUE,FALSE,FALSE,TRUE,60,80,10,8,7.06885357769507,32.9909164870288
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__40","mean_log_real_mpce","log",6.47957407018411,6.02534867153203,-0.454225398652079,NA,TRUE,TRUE,TRUE,TRUE,76,119,13,12,20.5611739858181,54.7211121824714
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__41","mean_log_real_mpce","log",5.90721211499292,5.84644097497879,-0.0607711400141309,NA,TRUE,FALSE,FALSE,TRUE,12,80,2,8,6.67906850731654,21.8311662075848
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__42","mean_log_real_mpce","log",5.76534807221372,6.05381683058421,0.28846875837049,NA,TRUE,FALSE,FALSE,TRUE,64,159,13,16,11.7301680954627,74.1222318234382
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__43","mean_log_real_mpce","log",6.1604331313632,5.86368935244986,-0.296743778913339,NA,TRUE,FALSE,FALSE,TRUE,96,198,15,20,11.4360894049347,92.5952123205507
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__44","mean_log_real_mpce","log",6.43599323409802,5.97116962294954,-0.46482361114848,NA,TRUE,FALSE,FALSE,TRUE,8,120,2,12,5.04671560115221,51.1860894926985
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__45","mean_log_real_mpce","log",6.45352801658581,6.277064048207,-0.17646396837881,NA,TRUE,FALSE,FALSE,TRUE,203,279,35,28,5.13004702940548,153.139983278257
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__46","mean_log_real_mpce","log",5.92054714307329,6.42952381755328,0.50897667447999,NA,TRUE,FALSE,FALSE,TRUE,108,200,19,20,13.9654096763169,109.34052582209
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__47","mean_log_real_mpce","log",6.10185182092577,6.3647859375679,0.26293411664213,NA,TRUE,FALSE,FALSE,TRUE,92,120,14,12,4.17503164571741,44.3404759072176
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__48","mean_log_real_mpce","log",5.97444027704134,6.0130384205875,0.0385981435461602,NA,TRUE,FALSE,FALSE,TRUE,60,160,11,16,7.62788949888327,76.5455324606827
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__49","mean_log_real_mpce","log",6.08938969996429,6.18941326953792,0.10002356957363,NA,TRUE,FALSE,FALSE,TRUE,76,200,12,20,12.0592496958851,81.6367468956546
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__50","mean_log_real_mpce","log",5.92809384748,6.05217430631718,0.12408045883718,NA,TRUE,FALSE,FALSE,TRUE,64,160,12,16,2.90507196433981,59.8384106599641
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__51","mean_log_real_mpce","log",5.74673583834679,5.78941032581907,0.0426744874722793,NA,TRUE,FALSE,FALSE,TRUE,8,120,2,12,2.60386288097348,42.303576579527
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__52","mean_log_real_mpce","log",6.89721765314206,6.15154027043273,-0.74567738270933,NA,TRUE,FALSE,FALSE,TRUE,68,120,12,12,15.5093574353985,46.944193468883
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__53","mean_log_real_mpce","log",6.34539363471463,5.98769648621639,-0.357697148498239,NA,TRUE,TRUE,TRUE,TRUE,104,200,19,20,28.6291959293948,73.2719568819255
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__54","mean_log_real_mpce","log",6.14279069652388,5.89704641819176,-0.24574427833212,NA,TRUE,FALSE,FALSE,TRUE,60,160,10,16,6.82524121550721,63.4382331119425
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__55","mean_log_real_mpce","log",6.51308784313799,6.22570778378508,-0.28738005935291,NA,TRUE,FALSE,FALSE,TRUE,52,160,9,16,4.6178556649161,70.6389859805684
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__56","mean_log_real_mpce","log",5.79145774448928,5.91955927316459,0.12810152867531,NA,TRUE,FALSE,FALSE,TRUE,80,120,15,12,6.42681986523178,41.4550580270468
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__57","mean_log_real_mpce","log",5.9093525766899,5.92329602467305,0.0139434479831495,NA,TRUE,FALSE,FALSE,TRUE,48,160,9,16,10.2343371239031,73.5852411345709
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__58","mean_log_real_mpce","log",6.14495308976191,6.04685070874425,-0.09810238101766,NA,TRUE,FALSE,FALSE,TRUE,216,200,37,20,11.7279740422359,122.075843013691
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__59","mean_log_real_mpce","log",6.014110444476,5.91082246475039,-0.10328797972561,NA,TRUE,FALSE,FALSE,TRUE,80,200,12,20,9.83508863891612,108.849793227553
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__60","mean_log_real_mpce","log",5.90408073259462,6.02174146997922,0.1176607373846,NA,TRUE,FALSE,FALSE,TRUE,196,200,33,20,3.19906913428182,104.997435393138
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__61","mean_log_real_mpce","log",6.12854448359251,6.16086371554169,0.0323192319491801,NA,TRUE,FALSE,FALSE,TRUE,132,230,22,23,7.52733712533865,126.180380643629
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__62","mean_log_real_mpce","log",6.27487920257423,6.1722041513663,-0.10267505120793,NA,TRUE,FALSE,FALSE,TRUE,136,120,23,12,7.29839019806095,61.2933752669921
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__63","mean_log_real_mpce","log",6.27153267094001,6.07895700696418,-0.19257566397583,NA,TRUE,FALSE,FALSE,TRUE,104,200,18,20,7.47206098076112,83.490420905577
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__64","mean_log_real_mpce","log",6.1740537158158,6.25207011204907,0.0780163962332701,NA,TRUE,FALSE,FALSE,TRUE,200,240,32,24,15.4833638446758,126.880200845471
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__65","mean_log_real_mpce","log",5.85494768709169,5.96385387674087,0.10890618964918,NA,TRUE,FALSE,FALSE,TRUE,100,199,16,20,3.96905890442095,105.259795846304
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__66","mean_log_real_mpce","log",6.11446645909551,6.2196179218692,0.10515146277369,NA,TRUE,FALSE,FALSE,TRUE,64,110,11,11,8.78287049173007,48.6130647779655
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__67","mean_log_real_mpce","log",5.91047427095013,6.44812740425296,0.537653133302831,NA,TRUE,FALSE,FALSE,TRUE,244,239,41,24,2.80232024558937,108.993142064687
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__68","mean_log_real_mpce","log",6.28328933123081,6.172141509648,-0.11114782158281,NA,TRUE,FALSE,FALSE,TRUE,36,119,6,12,8.94553262908293,53.2706967417028
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__69","mean_log_real_mpce","log",6.43474610507993,6.19075594759157,-0.24399015748836,NA,TRUE,FALSE,FALSE,TRUE,92,160,17,16,9.51976845806188,87.3524238809839
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__09__70","mean_log_real_mpce","log",6.83654603515765,6.2949243453381,-0.54162168981955,NA,TRUE,FALSE,FALSE,TRUE,24,120,4,12,7.88151233526824,49.9906262385262
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__01","mean_log_real_mpce","log",5.97759955733654,5.71127512955324,-0.2663244277833,NA,TRUE,FALSE,FALSE,TRUE,268,199,43,20,6.9491108870311,69.6375214829871
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__02","mean_log_real_mpce","log",6.138479302371,6.11369707411272,-0.0247822282582799,NA,TRUE,FALSE,FALSE,TRUE,112,240,20,24,11.9904736876058,121.176072579368
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__03","mean_log_real_mpce","log",5.95287685325763,6.07243528848319,0.11955843522556,NA,TRUE,FALSE,FALSE,TRUE,24,60,4,6,5.77115992217397,20.645207164878
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__04","mean_log_real_mpce","log",5.84944278553336,5.98643426573112,0.13699148019776,NA,TRUE,FALSE,FALSE,TRUE,92,200,15,20,19.1265325771198,98.3500145978025
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__05","mean_log_real_mpce","log",6.01915970768714,5.84731308968005,-0.17184661800709,NA,TRUE,FALSE,FALSE,TRUE,84,240,16,24,11.8680693518966,124.179312903739
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__06","mean_log_real_mpce","log",6.11099910603386,6.27683592159913,0.165836815565269,NA,TRUE,FALSE,FALSE,TRUE,104,138,16,14,10.6431562263861,63.699969517277
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__07","mean_log_real_mpce","log",6.21640336345752,5.93093594795958,-0.28546741549794,NA,TRUE,FALSE,FALSE,TRUE,108,160,18,16,9.80861656450094,56.7084747662638
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__08","mean_log_real_mpce","log",6.11354216783977,5.92787900321772,-0.18566316462205,NA,TRUE,FALSE,FALSE,TRUE,64,120,10,12,3.03074485040981,35.1762335952679
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__09","mean_log_real_mpce","log",6.20822010653379,6.16662141678278,-0.0415986897510097,NA,TRUE,FALSE,FALSE,TRUE,180,160,29,16,8.22216019624007,67.5570033973446
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__10","mean_log_real_mpce","log",6.66632477669346,6.07427919659923,-0.59204558009423,NA,TRUE,FALSE,FALSE,TRUE,72,160,14,16,19.1370082558119,63.9554245589741
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__11","mean_log_real_mpce","log",6.25571905816758,6.27108840020769,0.0153693420401098,NA,TRUE,FALSE,FALSE,TRUE,52,100,10,10,8.61000035873224,48.1029882549318
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__12","mean_log_real_mpce","log",5.93571180355094,6.2477772787283,0.31206547517736,NA,TRUE,FALSE,FALSE,TRUE,68,120,10,12,7.4954663462058,52.8214281258526
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__13","mean_log_real_mpce","log",6.3438088720931,5.94486025788975,-0.39894861420335,NA,TRUE,TRUE,TRUE,TRUE,152,200,25,20,22.6996617008854,113.891509776783
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__14","mean_log_real_mpce","log",6.11383540713144,5.8535102841397,-0.260325122991739,NA,TRUE,TRUE,TRUE,TRUE,276,240,49,24,31.5074354282519,126.051370576298
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__15","mean_log_real_mpce","log",5.6838288388514,6.06977385660783,0.38594501775643,NA,TRUE,FALSE,FALSE,TRUE,140,156,22,16,2.71514750556753,57.5563372168616
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__16","mean_log_real_mpce","log",6.26125579499061,6.07673409310774,-0.184521701882869,NA,TRUE,FALSE,FALSE,TRUE,152,200,26,20,2.79757508007129,84.1174828141447
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__17","mean_log_real_mpce","log",6.001840336567,5.88877314632236,-0.11306719024464,NA,TRUE,FALSE,FALSE,TRUE,192,200,32,20,6.58353419748845,86.4938696755416
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__18","mean_log_real_mpce","log",6.01745222375653,5.93789191659617,-0.0795603071603601,NA,TRUE,TRUE,TRUE,TRUE,180,160,32,16,23.5974202330566,74.3166306390391
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__19","mean_log_real_mpce","log",6.0476935497454,5.87668043995716,-0.17101310978824,NA,TRUE,FALSE,FALSE,TRUE,184,240,31,24,14.2740210737824,113.600022974979
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__20","mean_log_real_mpce","log",6.5534726095403,5.91212552138392,-0.64134708815638,NA,TRUE,FALSE,FALSE,TRUE,96,160,18,16,3.64554454637507,75.013862268728
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__21","mean_log_real_mpce","log",7.26392506273427,6.20200621314292,-1.06191884959135,NA,TRUE,FALSE,FALSE,TRUE,28,100,5,10,5.24826639781542,43.3876477590952
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__22","mean_log_real_mpce","log",5.98399347320548,6.08335938050127,0.0993659072957902,NA,TRUE,FALSE,FALSE,TRUE,136,159,24,16,7.68215737041628,81.8001880324972
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__23","mean_log_real_mpce","log",5.6672579384442,5.85090199238071,0.18364405393651,NA,TRUE,FALSE,FALSE,TRUE,40,100,7,10,4.77696109846418,45.8179450893148
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__24","mean_log_real_mpce","log",6.72185294743978,6.15526973237813,-0.56658321506165,NA,TRUE,FALSE,FALSE,TRUE,44,80,9,8,14.7841697272201,31.0749562719166
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__25","mean_log_real_mpce","log",6.91724345166702,6.07951328727839,-0.83773016438863,NA,TRUE,FALSE,FALSE,TRUE,48,80,8,8,6.62801993840223,25.5955423386729
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__26","mean_log_real_mpce","log",6.7523188859825,6.06635972864285,-0.685959157339649,NA,TRUE,FALSE,FALSE,TRUE,24,60,4,6,8.27303658025343,24.5943374806709
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__27","mean_log_real_mpce","log",6.09516849243565,6.04162196053503,-0.0535465319006194,NA,TRUE,FALSE,FALSE,TRUE,176,160,30,16,4.45432600955141,73.2073924441776
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__28","mean_log_real_mpce","log",5.99667852798546,6.45241229297124,0.45573376498578,NA,TRUE,FALSE,FALSE,TRUE,948,280,159,28,5.00736311090842,121.031439392035
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__29","mean_log_real_mpce","log",5.94932397662342,5.98506522156197,0.0357412449385501,NA,TRUE,FALSE,FALSE,TRUE,88,160,15,16,7.3354555938492,84.7603807178559
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__30","mean_log_real_mpce","log",6.55566187704777,5.84759722828484,-0.70806464876293,NA,TRUE,FALSE,FALSE,TRUE,32,120,4,12,8.55873952111491,45.1634825070766
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__31","mean_log_real_mpce","log",5.72547474337213,5.90740829969112,0.18193355631899,NA,TRUE,FALSE,FALSE,TRUE,68,100,9,10,5.26593626534852,44.276448993543
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__32","mean_log_real_mpce","log",5.87408244323932,6.02067727034778,0.146594827108459,NA,TRUE,FALSE,FALSE,TRUE,168,160,29,16,8.58698672325104,71.0952704817656
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__33","mean_log_real_mpce","log",6.16315143787261,5.94923264954121,-0.213918788331401,NA,TRUE,FALSE,FALSE,TRUE,60,120,9,12,9.41991982025413,42.963844867485
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__34","mean_log_real_mpce","log",6.2282711314275,5.91089632458838,-0.31737480683912,NA,TRUE,FALSE,FALSE,TRUE,72,160,12,16,7.71585417217353,56.2908424177236
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__35","mean_log_real_mpce","log",6.37811713459379,6.04531512370629,-0.3328020108875,NA,TRUE,TRUE,TRUE,TRUE,376,200,64,20,20.1012906588739,96.3516570427303
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__36","mean_log_real_mpce","log",5.70180609294959,6.05617887619732,0.35437278324773,NA,TRUE,FALSE,FALSE,TRUE,56,160,11,16,6.59049247210927,67.6846060732015
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__10__37","mean_log_real_mpce","log",5.91796495488893,5.89585614469951,-0.0221088101894198,NA,TRUE,FALSE,FALSE,TRUE,64,100,14,10,3.52995185840365,57.8465269060765
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__11__01","mean_log_real_mpce","log",7.01558422312005,6.94932253088017,-0.0662616922398804,NA,TRUE,FALSE,FALSE,TRUE,32,100,5,10,7.40846562211639,58.2945962803768
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__11__02","mean_log_real_mpce","log",6.69363962569806,6.80829028231479,0.11465065661673,NA,TRUE,FALSE,FALSE,TRUE,76,260,14,26,4.66009809343658,143.179596220053
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__11__03","mean_log_real_mpce","log",6.87401285450396,6.93317806709861,0.0591652125946505,NA,TRUE,FALSE,FALSE,TRUE,72,280,12,28,5.79397967779698,137.993472182332
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__11__04","mean_log_real_mpce","log",7.01579559321857,7.15361271713642,0.13781712391785,NA,TRUE,FALSE,FALSE,TRUE,220,480,36,48,8.22748536313804,187.153922175274
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__12__01","mean_log_real_mpce","log",7.32972792234877,7.03718987375485,-0.29253804859392,NA,TRUE,FALSE,FALSE,FALSE,16,40,3,4,8.27330592479954,29.5292731043591
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__12__02","mean_log_real_mpce","log",7.23044502534699,7.10317243451766,-0.12727259082933,NA,TRUE,TRUE,TRUE,TRUE,66,160,14,16,25.7689714528898,71.7956107064666
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__12__03","mean_log_real_mpce","log",7.06542858499242,6.7084178778894,-0.35701070710302,NA,TRUE,FALSE,FALSE,TRUE,16,79,3,8,5.33890378866622,40.6322114030501
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__12__04","mean_log_real_mpce","log",7.42186186606543,7.10627986581406,-0.31558200025137,NA,TRUE,TRUE,TRUE,TRUE,116,280,18,28,31.5917118394029,109.139698039893
"nss_2001_vs_2004","pretrend_to_baseline","nss_2001_02","nss_2004_05","pc2001__12__05","mean_log_real_mpce","log",7.47347544378046,7.06380331036609,-0.40967213341437,NA,TRUE,TRUE,TRUE,TRUE,66,192,15,20,20.6661068164838,95.0699580631953
