"specification_id","adjustment_id","construction_id","estimate_2sls","std_error_clustered","p_value_clustered","effective_f","effective_f_critical_value","effective_f_p_value","effective_f_df","reduced_form_joint_f","reduced_form_joint_p","anderson_rubin_f_beta0","anderson_rubin_p_beta0","ar_95_lower","ar_95_upper","ar_95_empty","ar_95_n_components","ar_95_disconnected","ar_95_contains_zero","ar_95_grid_accepted_min","ar_95_grid_accepted_max","ar_95_left_truncated","ar_95_right_truncated","ar_95_components","n","status","reason","construct_id","treatment","analysis_scope","domain","margin","source_side","paper_role","label"
"region_expanded__glottolog_mean","region_expanded","glottolog_mean",0.00474022080830348,0.0206549939090514,0.81863256530583,0.947378149636912,23.1085112116065,0.98571725024442,1,0.0607082966428112,0.805539905196104,0.0607082966428125,0.805539905196102,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_expanded__glottolog_mean_shastry","region_expanded","glottolog_mean_shastry",0.00472611153748643,0.0200917854337741,0.814186610592687,0.960353788654008,23.1085112116065,0.985473541584911,1,0.0626925225835724,0.802453568483,0.0626925225835731,0.802453568482999,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_expanded__dyen_noncognate","region_expanded","dyen_noncognate",0.00672969563862559,0.00855667507245683,0.432172865751656,1.97098208893902,23.1085112116065,0.960659427973987,1,1.41338683674579,0.235387593486519,1.41338683674577,0.235387593486522,NA,NA,FALSE,2,TRUE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, -0.0172217] U [-0.00393638, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"region_expanded__dyen_noncognate_shastry","region_expanded","dyen_noncognate_shastry",0.00601609179905127,0.00754626050572318,0.425920921977443,2.20937818314891,23.1085112116065,0.953120814491123,1,1.30442130641314,0.254277359515289,1.30442130641316,0.254277359515285,NA,NA,FALSE,2,TRUE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, -0.0182058] U [-0.00442843, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__nonzero_mean","state_main","nonzero_mean",0.0448774070862896,0.067103923759258,0.504163969042118,0.442149066834196,23.1085112116065,0.993808260720175,1,1.88455298378755,0.170863790831325,1.88455298378755,0.170863790831325,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__distant_share","state_main","distant_share",0.007884853039317,0.0165542169033953,0.634211018287214,1.03100328795259,23.1085112116065,0.984113878925131,1,0.168164300048732,0.68204708997753,0.168164300048731,0.68204708997753,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__top3_legacy","state_main","top3_legacy",0.0186163153817303,0.0263981535732122,0.481236160642316,0.697334362355098,23.1085112116065,0.990055041066024,1,0.654483548431745,0.419168441226982,0.654483548431741,0.419168441226983,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__nonzero_mean_hindi_urdu","state_main","nonzero_mean_hindi_urdu",0.0426005628175583,0.058361912731865,0.466011414225541,0.553742850818838,23.1085112116065,0.992246772024603,1,2.19339915658264,0.139677683852857,2.19339915658265,0.139677683852856,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__nonzero_mean_shastry","state_main","nonzero_mean_shastry",0.0580939205613084,0.103123416227477,0.573633238151043,0.328835689411113,23.1085112116065,0.995278537968557,1,2.45592216225946,0.11816540916518,2.45592216225945,0.118165409165181,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__nonzero_mean_sensitivity_low","state_main","nonzero_mean_sensitivity_low",0.0571379824492501,0.0994211446134491,0.565932287574257,0.35112682566848,23.1085112116065,0.994997662123043,1,2.27716819577222,0.132372642112937,2.27716819577221,0.132372642112938,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__nonzero_mean_sensitivity_high","state_main","nonzero_mean_sensitivity_high",0.0510791718852115,0.108523368318871,0.638224657325942,0.201112959962412,23.1085112116065,0.99682706586043,1,2.6092943736488,0.107318964350295,2.60929437364881,0.107318964350294,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__nonzero_mean_hindi_urdu_separate","state_main","nonzero_mean_hindi_urdu_separate",0.039659536179445,0.0465990420312773,0.395422019856876,0.774838969035913,23.1085112116065,0.988782603803802,1,2.69289699469081,0.101873047346212,2.6928969946908,0.101873047346212,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__distance_shares_all","state_main","distance_shares_all",0.009923687328517,0.0111592025302601,0.374578136131846,0.769885030019656,22.5188306814478,0.99221163243666,1.09499533480565,3.66768798531016,0.00310948926086174,3.66768798531017,0.00310948926086172,NA,NA,FALSE,2,TRUE,FALSE,-0.0984095338152947,0.0108250487196824,TRUE,FALSE,"[grid<= -0.0984095, -0.00393638] U [0.00836481, 0.010825]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__distance_shares_all_unmapped","state_main","distance_shares_all_unmapped",0.0174866434905589,0.0244160263650168,0.474443133779664,0.350758700266754,22.277578619229,0.997379149052615,1.13801903320647,2.72786574627312,0.0199437513425674,2.72786574627312,0.0199437513425674,NA,NA,FALSE,3,TRUE,FALSE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, -0.00246024] U [0.00688867, 0.0226342] U [0.0851242, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__distance_shares_mapped","state_main","distance_shares_mapped",0.0123365795392834,0.0190520955174657,0.517801878681947,0.399903634563711,22.4159794269485,0.996630047047533,1.11301860390705,1.92051439723472,0.0908541005494038,1.92051439723472,0.0908541005494041,NA,NA,FALSE,2,TRUE,TRUE,-0.0619980063036357,0.0634741493108651,FALSE,FALSE,"[-0.061998, 0.0123012] U [0.0177137, 0.0634741]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__glottolog_mean","state_main","glottolog_mean",-0.0116889329920586,0.0238146774243301,0.623913589754931,2.10125925563499,23.1085112116065,0.95661863520412,1,0.232022749413967,0.630386380229045,0.232022749413966,0.630386380229046,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__glottolog_mean_shastry","state_main","glottolog_mean_shastry",-0.0137449484888331,0.0236960520733212,0.562326689469463,1.76481714912686,23.1085112116065,0.966662703760271,1,0.324160674006842,0.56955560002529,0.324160674006843,0.569555600025289,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__dyen_noncognate","state_main","dyen_noncognate",-0.0232999785299496,0.0443629271815108,0.599831098931946,0.412830601315222,23.1085112116065,0.99419919511169,1,0.926876093145306,0.336467156150638,0.926876093145304,0.336467156150639,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__dyen_noncognate_shastry","state_main","dyen_noncognate_shastry",-0.022412986513064,0.040054391007509,0.576205970941108,0.471672938623793,23.1085112116065,0.993406670095202,1,1.02198271425801,0.312886117585582,1.02198271425801,0.312886117585582,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__nonzero_mean","state_expanded","nonzero_mean",0.0289411493835981,0.0280449935183984,0.302950454912498,1.28446781996267,23.1085112116065,0.978776204384096,1,2.11226386251621,0.147200550414685,2.11226386251621,0.147200550414685,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__distant_share","state_expanded","distant_share",0.00557937135680464,0.0155386641643875,0.719807770977668,1.40231971751109,23.1085112116065,0.976047180296651,1,0.101736600834376,0.749984342514937,0.101736600834376,0.749984342514937,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__top3_legacy","state_expanded","top3_legacy",0.0128442292384748,0.0194215002704776,0.508917105715099,1.00290392343598,23.1085112116065,0.984661292203416,1,0.41577879083882,0.51955889318217,0.415778790838818,0.51955889318217,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__nonzero_mean_hindi_urdu","state_expanded","nonzero_mean_hindi_urdu",0.0275443568640236,0.0249401920548996,0.270328053949385,1.61620489350803,23.1085112116065,0.97069093928754,1,2.34285536128519,0.126948739890453,2.3428553612852,0.126948739890453,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__nonzero_mean_shastry","state_expanded","nonzero_mean_shastry",0.0350778099268641,0.0365730513303064,0.338301858566028,1.10818529207887,23.1085112116065,0.982564950971033,1,2.70341789160876,0.101220694644923,2.70341789160875,0.101220694644924,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__nonzero_mean_sensitivity_low","state_expanded","nonzero_mean_sensitivity_low",0.0350420648250658,0.0370771714334505,0.345391390674337,1.14413691408238,23.1085112116065,0.98182067914989,1,2.50580971939936,0.114520861576342,2.50580971939936,0.114520861576342,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__nonzero_mean_sensitivity_high","state_expanded","nonzero_mean_sensitivity_high",0.0380027705815882,0.0551773009142101,0.491539923352744,0.452918184462024,23.1085112116065,0.993662710264711,1,2.83004870455249,0.093595639821048,2.83004870455249,0.0935956398210483,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__nonzero_mean_hindi_urdu_separate","state_expanded","nonzero_mean_hindi_urdu_separate",0.0281959291122534,0.0245447978893244,0.251607412727043,1.80505181084965,23.1085112116065,0.965528935593822,1,2.88427829552562,0.09052438453993,2.88427829552562,0.0905243845399299,NA,NA,FALSE,1,FALSE,TRUE,-0.0984095338152947,0.0984095338152947,TRUE,TRUE,"[grid<= -0.0984095, 0.0984095 <=grid]",336,"estimated",NA,"emi_age6_13_gross_0708","dise_emi_gross_enrollment_ratio_age_6_13_0708","structural_iv","medium","population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
